Compound,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,max ionic char,avg ionic char,minimum EN difference,maximum EN difference,range EN difference,mean EN difference,std_dev EN difference,avg anion electron affinity,M_oxid_state,eta_cation,min_eta_anion,max_eta_anion,mean_eta_anion,std-dev_eta_anion,min_diff_eta,max_diff_eta,mean_diff_eta,std-dev_diff_eta,mean_eta_both,geom-mean_eta_both,Formation_energy
S-Se-Tc,3,0.577350269,0.480749857,0.415243647,0.389976938,0.372041058,16,43,27,31,10,16,53,89,36,76.66666667,15.77777778,53,32.065,98,65.935,69.675,25.07333333,32.065,388.36,2430,2041.64,1104.12,883.92,388.36,7,16,9,13,4,7,3,5,2,4,0.666666667,3,105,147,42,124,15.33333333,105,1.9,2.58,0.68,2.343333333,0.295555556,1.9,2,2,0,2,0,2,0,4,4,2.666666667,1.777777778,0,0,10,10,5,3.333333333,0,0,0,0,0,0,0,6,16,10,9.666666667,4.222222222,6,0,0,0,0,0,0,0,2,2,1.333333333,0.888888889,0,0,5,5,1.666666667,2.222222222,0,0,0,0,0,0,0,2,5,3,3,1.333333333,2,14.285,25.92,11.635,21.99729167,5.141527778,14.285,0,2.202,2.202,1.000333333,0.801111111,0,0,0,0,0,0,0,14,194,180,92.66666667,67.55555556,14,2,2.666666667,5,0,0.109168515,0.023292388,0.665,0.665,0,0.665,0,-395000,4,12.8,2.8,3.3,3.05,0.25,9.5,10,9.75,0.25,6.3,4.908633952,-0.309412489
S-Se-Te,3,0.577350269,0.480749857,0.415243647,0.389976938,0.372041058,16,52,36,34,12,16,88,90,2,89,0.666666667,88,32.065,127.6,95.535,79.54166667,32.03888889,32.065,388.36,722.66,334.3,535.0066667,125.1022222,388.36,16,16,0,16,0,16,3,5,2,4,0.666666667,3,105,138,33,121,11.33333333,105,2.1,2.58,0.48,2.41,0.206666667,2.1,2,2,0,2,0,2,4,4,0,4,0,4,0,10,10,6.666666667,4.444444444,0,0,0,0,0,0,0,6,16,10,12.66666667,4.444444444,6,0,0,0,0,0,0,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,2,25.786875,34.76333333,8.976458333,28.82340278,3.959953704,25.786875,0.464,2.202,1.738,1.155,0.698,0.464,0,0,0,0,0,0,14,152,138,78.66666667,48.88888889,14,2,4,6.666666667,0,0.055972517,0.011729156,0.465,0.465,0,0.465,0,-395000,4,10.7,2.8,3.3,3.05,0.25,7.4,7.9,7.65,0.25,5.6,4.624008066,-0.034141326
S-Se-Ti,3,0.577350269,0.480749857,0.415243647,0.389976938,0.372041058,16,34,18,24,6.666666667,16,43,89,46,73.33333333,20.22222222,43,32.065,78.96,46.895,52.964,17.33066667,32.065,388.36,1941,1552.64,941.12,666.5866667,388.36,4,16,12,12,5.333333333,4,3,4,1,3.666666667,0.444444444,3,105,160,55,128.3333333,21.11111111,105,1.54,2.58,1.04,2.223333333,0.455555556,1.54,2,2,0,2,0,2,0,4,4,2.666666667,1.777777778,0,0,10,10,4,4,0,0,0,0,0,0,0,4,16,12,8.666666667,4.888888889,4,0,0,0,0,0,0,0,2,2,1.333333333,0.888888889,0,0,8,8,2.666666667,3.555555556,0,0,0,0,0,0,0,2,8,6,4,2.666666667,2,16.69,25.92,9.23,22.79895833,4.072638889,16.69,0,2.202,2.202,1.000333333,0.801111111,0,0,2.25E-05,2.25E-05,7.51E-06,1.00E-05,0,14,194,180,92.66666667,67.55555556,14,2,2.666666667,4,0,0.236925796,0.051361516,1.025,1.025,0,1.025,0,-395000,4,28,2.8,3.3,3.05,0.25,24.7,25.2,24.95,0.25,11.36666667,6.372013211,-1.366105352
S-Se-W,3,0.577350269,0.480749857,0.415243647,0.389976938,0.372041058,16,74,58,41.33333333,21.77777778,16,51,89,38,76,16.66666667,51,32.065,183.84,151.775,98.28833333,57.03444444,32.065,388.36,3695,3306.64,1525.786667,1446.142222,388.36,6,16,10,12.66666667,4.444444444,6,3,6,3,4.333333333,1.111111111,3,105,162,57,129,22,105,2.36,2.58,0.22,2.496666667,0.091111111,2.36,2,2,0,2,0,2,0,4,4,2.666666667,1.777777778,0,0,10,10,4.666666667,3.555555556,0,0,14,14,4.666666667,6.222222222,0,6,20,14,14,5.333333333,6,0,0,0,0,0,0,0,2,2,1.333333333,0.888888889,0,0,6,6,2,2.666666667,0,0,0,0,0,0,0,2,6,4,3.333333333,1.777777778,2,16.05,25.92,9.87,22.585625,4.357083333,16.05,0,2.202,2.202,1.000333333,0.801111111,0,0,0,0,0,0,0,14,229,215,104.3333333,83.11111111,14,2,2.666666667,4.666666667,4.666666667,0.012027089,0.002359607,0.205,0.205,0,0.205,0,-395000,4,5.5,2.8,3.3,3.05,0.25,2.2,2.7,2.45,0.25,3.866666667,3.704061768,-0.393094066
S-Se-Zr,3,0.577350269,0.480749857,0.415243647,0.389976938,0.372041058,16,40,24,30,9.333333333,16,44,89,45,73.66666667,19.77777778,44,32.065,91.224,59.159,67.41633333,23.56755556,32.065,388.36,2128,1739.64,1003.453333,749.6977778,388.36,4,16,12,12,5.333333333,4,3,5,2,4,0.666666667,3,105,175,70,133.3333333,27.77777778,105,1.33,2.58,1.25,2.153333333,0.548888889,1.33,2,2,0,2,0,2,0,4,4,2.666666667,1.777777778,0,0,10,10,4,4,0,0,0,0,0,0,0,4,16,12,8.666666667,4.888888889,4,0,0,0,0,0,0,0,2,2,1.333333333,0.888888889,0,0,8,8,2.666666667,3.555555556,0,0,0,0,0,0,0,2,8,6,4,2.666666667,2,23.195,25.92,2.725,24.96729167,1.181527778,23.195,0,2.202,2.202,1.000333333,0.801111111,0,0,0,0,0,0,0,14,194,180,92.66666667,67.55555556,14,2,2.666666667,4,0,0.323366154,0.070478424,1.235,1.235,0,1.235,0,-395000,4,23,2.8,3.3,3.05,0.25,19.7,20.2,19.95,0.25,9.7,5.967603167,-1.645383242
S-Te-Ce,3,0.577350269,0.480749857,0.415243647,0.389976938,0.372041058,16,58,42,42,17.33333333,16,15,90,75,64.33333333,32.88888889,15,32.065,140.116,108.051,99.927,45.24133333,32.065,388.36,1071,682.64,727.34,229.1066667,388.36,3,16,13,11.66666667,5.777777778,3,3,6,3,4.666666667,1.111111111,3,105,204,99,149,36.66666667,105,1.12,2.58,1.46,1.933333333,0.542222222,1.12,2,2,0,2,0,2,0,4,4,2.666666667,1.777777778,0,0,10,10,3.666666667,4.222222222,0,0,1,1,0.333333333,0.444444444,0,4,16,12,8.666666667,4.888888889,4,0,0,0,0,0,0,0,2,2,1.333333333,0.888888889,0,0,9,9,3,4,0,0,13,13,4.333333333,5.777777778,0,2,22,20,8.666666667,8.888888889,2,25.786875,37.24,11.453125,32.59673611,4.539907407,25.786875,0,2.202,2.202,0.888666667,0.875555556,0,0,0,0,0,0,0,70,194,124,138.6666667,45.77777778,70,2,2.666666667,3.666666667,0.333333333,0.413099512,0.07583587,1.22,1.22,0,1.22,0,-390200,4,14.4,3.3,6.4,4.85,1.55,8,11.1,9.55,1.55,8.033333333,6.724894394,-1.532606162
S-Te-Ge,3,0.577350269,0.480749857,0.415243647,0.389976938,0.372041058,16,52,36,33.33333333,12.44444444,16,79,90,11,85.66666667,4.444444444,79,32.065,127.6,95.535,77.435,33.44333333,32.065,388.36,1211.4,823.04,774.14,291.5066667,388.36,14,16,2,15.33333333,0.888888889,14,3,5,2,4,0.666666667,3,105,138,33,121,11.33333333,105,2.01,2.58,0.57,2.23,0.233333333,2.01,2,2,0,2,0,2,2,4,2,3.333333333,0.888888889,2,0,10,10,6.666666667,4.444444444,0,0,0,0,0,0,0,6,16,10,12,4,6,0,0,0,0,0,0,2,4,2,2.666666667,0.888888889,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,2.666666667,0.888888889,2,23.005,34.76333333,11.75833333,27.85173611,4.607731481,23.005,0.383,2.202,1.819,1.016333333,0.790444444,0.383,0,0,0,0,0,0,70,225,155,149,52.66666667,70,2,3.333333333,6.666666667,0,0.078013779,0.015112139,0.33,0.33,0,0.33,0,-390200,4,23.9,3.3,6.4,4.85,1.55,17.5,20.6,19.05,1.55,11.2,7.962154581,-0.021440786
S-Te-Hf,3,0.577350269,0.480749857,0.415243647,0.389976938,0.372041058,16,72,56,46.66666667,20.44444444,16,45,90,45,74.33333333,19.55555556,45,32.065,178.49,146.425,112.7183333,53.76888889,32.065,388.36,2506,2117.64,1205.673333,866.8844444,388.36,4,16,12,12,5.333333333,4,3,6,3,4.666666667,1.111111111,3,105,175,70,139.3333333,23.77777778,105,1.3,2.58,1.28,1.993333333,0.462222222,1.3,2,2,0,2,0,2,0,4,4,2.666666667,1.777777778,0,0,10,10,4,4,0,0,14,14,4.666666667,6.222222222,0,6,18,12,13.33333333,4.888888889,6,0,0,0,0,0,0,0,2,2,1.333333333,0.888888889,0,0,8,8,2.666666667,3.555555556,0,0,0,0,0,0,0,2,8,6,4,2.666666667,2,22.2,34.76333333,12.56333333,27.58340278,4.78662037,22.2,0,2.202,2.202,0.888666667,0.875555556,0,0,0,0,0,0,0,70,194,124,138.6666667,45.77777778,70,2,2.666666667,4,4.666666667,0.336084237,0.059990329,1.04,1.04,0,1.04,0,-390200,4,28,3.3,6.4,4.85,1.55,21.6,24.7,23.15,1.55,12.56666667,8.393645988,-1.351611552
S-Te-Ir,3,0.577350269,0.480749857,0.415243647,0.389976938,0.372041058,16,77,61,48.33333333,21.55555556,16,60,90,30,79.33333333,12.88888889,60,32.065,192.217,160.152,117.294,56.81933333,32.065,388.36,2739,2350.64,1283.34,970.44,388.36,9,16,7,13.66666667,3.111111111,9,3,6,3,4.666666667,1.111111111,3,105,141,36,128,15.33333333,105,2.1,2.58,0.48,2.293333333,0.191111111,2.1,2,2,0,2,0,2,0,4,4,2.666666667,1.777777778,0,0,10,10,5.666666667,3.777777778,0,0,14,14,4.666666667,6.222222222,0,6,23,17,15,6,6,0,0,0,0,0,0,0,2,2,1.333333333,0.888888889,0,0,3,3,1,1.333333333,0,0,0,0,0,0,0,2,3,1,2.333333333,0.444444444,2,14.21,34.76333333,20.55333333,24.92006944,7.140046296,14.21,0,2.202,2.202,0.888666667,0.875555556,0,0,0,0,0,0,0,70,225,155,149,52.66666667,70,2,2.666666667,5.666666667,4.666666667,0.055972517,0.010436173,0.14,0.14,0,0.14,0,-390200,4,18.3,3.3,6.4,4.85,1.55,11.9,15,13.45,1.55,9.333333333,7.284196751,-0.259626646
S-Te-Mo,3,0.577350269,0.480749857,0.415243647,0.389976938,0.372041058,16,52,36,36.66666667,13.77777778,16,50,90,40,76,17.33333333,50,32.065,127.6,95.535,85.20833333,35.42888889,32.065,388.36,2896,2507.64,1335.673333,1040.217778,388.36,6,16,10,12.66666667,4.444444444,6,3,5,2,4.333333333,0.888888889,3,105,154,49,132.3333333,18.22222222,105,2.1,2.58,0.48,2.28,0.2,2.1,1,2,1,1.666666667,0.444444444,1,0,4,4,2.666666667,1.777777778,0,0,10,10,5,3.333333333,0,0,0,0,0,0,0,6,16,10,9.333333333,4.444444444,6,0,1,1,0.333333333,0.444444444,0,0,2,2,1.333333333,0.888888889,0,0,5,5,1.666666667,2.222222222,0,0,0,0,0,0,0,2,6,4,3.333333333,1.777777778,2,15.69,34.76333333,19.07333333,25.41340278,6.482268519,15.69,0,2.202,2.202,0.888666667,0.875555556,0,0,0,0,0,0,0,70,229,159,150.3333333,53.55555556,70,1.666666667,2.666666667,5,0,0.055972517,0.011112649,0.18,0.18,0,0.18,0,-390200,4,7.2,3.3,6.4,4.85,1.55,0.8,3.9,2.35,1.55,5.633333333,5.337552217,-0.412816019
S-Te-Os,3,0.577350269,0.480749857,0.415243647,0.389976938,0.372041058,16,76,60,48,21.33333333,16,57,90,33,78.33333333,14.22222222,57,32.065,190.23,158.165,116.6316667,56.37777778,32.065,388.36,3306,2917.64,1472.34,1222.44,388.36,8,16,8,13.33333333,3.555555556,8,3,6,3,4.666666667,1.111111111,3,105,144,39,129,16,105,2.1,2.58,0.48,2.293333333,0.191111111,2.1,2,2,0,2,0,2,0,4,4,2.666666667,1.777777778,0,0,10,10,5.333333333,3.555555556,0,0,14,14,4.666666667,6.222222222,0,6,22,16,14.66666667,5.777777778,6,0,0,0,0,0,0,0,2,2,1.333333333,0.888888889,0,0,4,4,1.333333333,1.777777778,0,0,0,0,0,0,0,2,4,2,2.666666667,0.888888889,2,14.09,34.76333333,20.67333333,24.88006944,7.19337963,14.09,0,2.202,2.202,0.888666667,0.875555556,0,0,0,0,0,0,0,70,194,124,138.6666667,45.77777778,70,2,2.666666667,5.333333333,4.666666667,0.055972517,0.010436173,0.14,0.14,0,0.14,0,-390200,4,6.8,3.3,6.4,4.85,1.55,0.4,3.5,1.95,1.55,5.5,5.236819545,0.018200261
S-Te-Pd,3,0.577350269,0.480749857,0.415243647,0.389976938,0.372041058,16,52,36,38,14.66666667,16,62,90,28,80,12,62,32.065,127.6,95.535,88.695,37.75333333,32.065,388.36,1828.05,1439.69,979.69,565.5733333,388.36,10,16,6,14,2.666666667,10,3,5,2,4.333333333,0.888888889,3,105,139,34,127.3333333,14.88888889,105,2.1,2.58,0.48,2.293333333,0.191111111,2.1,0,2,2,1.333333333,0.888888889,0,0,4,4,2.666666667,1.777777778,0,0,10,10,6.666666667,4.444444444,0,0,0,0,0,0,0,6,16,10,10.66666667,3.555555556,6,0,0,0,0,0,0,0,2,2,1.333333333,0.888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1.333333333,0.888888889,0,14.41,34.76333333,20.35333333,24.98673611,7.051157407,14.41,0,2.202,2.202,0.888666667,0.875555556,0,0,0,0,0,0,0,70,225,155,149,52.66666667,70,1.333333333,2.666666667,6.666666667,0,0.055972517,0.010436173,0.14,0.14,0,0.14,0,-390200,4,8.6,3.3,6.4,4.85,1.55,2.2,5.3,3.75,1.55,6.1,5.66322898,-0.269358126
S-Te-Pt,3,0.577350269,0.480749857,0.415243647,0.389976938,0.372041058,16,78,62,48.66666667,21.77777778,16,63,90,27,80.33333333,11.55555556,63,32.065,195.084,163.019,118.2496667,57.45644444,32.065,388.36,2041.4,1653.04,1050.806667,660.3955556,388.36,10,16,6,14,2.666666667,10,3,6,3,4.666666667,1.111111111,3,105,138,33,126.3333333,14.22222222,105,2.1,2.58,0.48,2.32,0.173333333,2.1,1,2,1,1.666666667,0.444444444,1,0,4,4,2.666666667,1.777777778,0,0,10,10,6.333333333,4.222222222,0,0,14,14,4.666666667,6.222222222,0,6,24,18,15.33333333,6.222222222,6,0,1,1,0.333333333,0.444444444,0,0,2,2,1.333333333,0.888888889,0,0,1,1,0.333333333,0.444444444,0,0,0,0,0,0,0,2,2,0,2,0,2,15.02,34.76333333,19.74333333,25.19006944,6.780046296,15.02,0,2.202,2.202,0.888666667,0.875555556,0,0,0,0,0,0,0,70,225,155,149,52.66666667,70,1.666666667,2.666666667,6.333333333,4.666666667,0.055972517,0.009587618,0.06,0.06,0,0.06,0,-390200,4,8.7,3.3,6.4,4.85,1.55,2.3,5.4,3.85,1.55,6.133333333,5.685094946,-0.476717289
S-Te-Re,3,0.577350269,0.480749857,0.415243647,0.389976938,0.372041058,16,75,59,47.66666667,21.11111111,16,54,90,36,77.33333333,15.55555556,54,32.065,186.207,154.142,115.2906667,55.48377778,32.065,388.36,3459,3070.64,1523.34,1290.44,388.36,7,16,9,13,4,7,3,6,3,4.666666667,1.111111111,3,105,151,46,131.3333333,17.55555556,105,1.9,2.58,0.68,2.193333333,0.257777778,1.9,2,2,0,2,0,2,0,4,4,2.666666667,1.777777778,0,0,10,10,5,3.333333333,0,0,14,14,4.666666667,6.222222222,0,6,21,15,14.33333333,5.555555556,6,0,0,0,0,0,0,0,2,2,1.333333333,0.888888889,0,0,5,5,1.666666667,2.222222222,0,0,0,0,0,0,0,2,5,3,3,1.333333333,2,14.655,34.76333333,20.10833333,25.06840278,6.942268519,14.655,0,2.202,2.202,0.888666667,0.875555556,0,0,0,0,0,0,0,70,194,124,138.6666667,45.77777778,70,2,2.666666667,5,4.666666667,0.109168515,0.019454578,0.44,0.44,0,0.44,0,-390200,4,10.5,3.3,6.4,4.85,1.55,4.1,7.2,5.65,1.55,6.733333333,6.05286616,0.056416681
S-Te-Ru,3,0.577350269,0.480749857,0.415243647,0.389976938,0.372041058,16,52,36,37.33333333,14.22222222,16,56,90,34,78,14.66666667,56,32.065,127.6,95.535,86.91166667,36.56444444,32.065,388.36,2607,2218.64,1239.34,911.7733333,388.36,8,16,8,13.33333333,3.555555556,8,3,5,2,4.333333333,0.888888889,3,105,146,41,129.6666667,16.44444444,105,2.1,2.58,0.48,2.293333333,0.191111111,2.1,1,2,1,1.666666667,0.444444444,1,0,4,4,2.666666667,1.777777778,0,0,10,10,5.666666667,3.777777778,0,0,0,0,0,0,0,6,16,10,10,4,6,0,1,1,0.333333333,0.444444444,0,0,2,2,1.333333333,0.888888889,0,0,3,3,1,1.333333333,0,0,0,0,0,0,0,2,4,2,2.666666667,0.888888889,2,13.51,34.76333333,21.25333333,24.68673611,7.451157407,13.51,0,2.202,2.202,0.888666667,0.875555556,0,0,0,0,0,0,0,70,194,124,138.6666667,45.77777778,70,1.666666667,2.666666667,5.666666667,0,0.055972517,0.010436173,0.14,0.14,0,0.14,0,-390200,4,8.5,3.3,6.4,4.85,1.55,2.1,5.2,3.65,1.55,6.066666667,5.641192847,-0.249136579
S-Te-Sn,3,0.577350269,0.480749857,0.415243647,0.389976938,0.372041058,16,52,36,39.33333333,15.55555556,16,80,90,10,86,4,80,32.065,127.6,95.535,92.79166667,40.48444444,32.065,388.36,722.66,334.3,538.7,122.64,388.36,14,16,2,15.33333333,0.888888889,14,3,5,2,4.333333333,0.888888889,3,105,139,34,127.3333333,14.88888889,105,1.96,2.58,0.62,2.213333333,0.244444444,1.96,2,2,0,2,0,2,2,4,2,3.333333333,0.888888889,2,0,10,10,6.666666667,4.444444444,0,0,0,0,0,0,0,6,16,10,12,4,6,0,0,0,0,0,0,2,4,2,2.666666667,0.888888889,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,2.666666667,0.888888889,2,25.786875,34.76333333,8.976458333,31.27840278,3.661018519,25.786875,0,2.202,2.202,0.888666667,0.875555556,0,0,0,0,0,0,0,70,152,82,121,34,70,2,3.333333333,6.666666667,0,0.091626826,0.01694304,0.38,0.38,0,0.38,0,-390200,4,18.3,3.3,6.4,4.85,1.55,11.9,15,13.45,1.55,9.333333333,7.284196751,-0.206440392
S-Te-Tc,3,0.577350269,0.480749857,0.415243647,0.389976938,0.372041058,16,52,36,37,14,16,53,90,37,77,16,53,32.065,127.6,95.535,85.88833333,35.88222222,32.065,388.36,2430,2041.64,1180.34,833.1066667,388.36,7,16,9,13,4,7,3,5,2,4.333333333,0.888888889,3,105,147,42,130,16.66666667,105,1.9,2.58,0.68,2.193333333,0.257777778,1.9,2,2,0,2,0,2,0,4,4,2.666666667,1.777777778,0,0,10,10,5,3.333333333,0,0,0,0,0,0,0,6,16,10,9.666666667,4.222222222,6,0,0,0,0,0,0,0,2,2,1.333333333,0.888888889,0,0,5,5,1.666666667,2.222222222,0,0,0,0,0,0,0,2,5,3,3,1.333333333,2,14.285,34.76333333,20.47833333,24.94506944,7.106712963,14.285,0,2.202,2.202,0.888666667,0.875555556,0,0,0,0,0,0,0,70,194,124,138.6666667,45.77777778,70,2,2.666666667,5,0,0.109168515,0.019454578,0.44,0.44,0,0.44,0,-390200,4,12.8,3.3,6.4,4.85,1.55,6.4,9.5,7.95,1.55,7.5,6.465984033,-0.228007916
S-Te-Ti,3,0.577350269,0.480749857,0.415243647,0.389976938,0.372041058,16,52,36,30,14.66666667,16,43,90,47,73.66666667,20.44444444,43,32.065,127.6,95.535,69.17733333,38.94844444,32.065,388.36,1941,1552.64,1017.34,615.7733333,388.36,4,16,12,12,5.333333333,4,3,5,2,4,0.666666667,3,105,160,55,134.3333333,19.55555556,105,1.54,2.58,1.04,2.073333333,0.355555556,1.54,2,2,0,2,0,2,0,4,4,2.666666667,1.777777778,0,0,10,10,4,4,0,0,0,0,0,0,0,4,16,12,8.666666667,4.888888889,4,0,0,0,0,0,0,0,2,2,1.333333333,0.888888889,0,0,8,8,2.666666667,3.555555556,0,0,0,0,0,0,0,2,8,6,4,2.666666667,2,16.69,34.76333333,18.07333333,25.74673611,6.037824074,16.69,0,2.202,2.202,0.888666667,0.875555556,0,0,2.25E-05,2.25E-05,7.51E-06,1.00E-05,0,70,194,124,138.6666667,45.77777778,70,2,2.666666667,4,0,0.236925796,0.040922644,0.8,0.8,0,0.8,0,-390200,4,28,3.3,6.4,4.85,1.55,21.6,24.7,23.15,1.55,12.56666667,8.393645988,-1.195514569
S-Te-W,3,0.577350269,0.480749857,0.415243647,0.389976938,0.372041058,16,74,58,47.33333333,20.88888889,16,51,90,39,76.33333333,16.88888889,51,32.065,183.84,151.775,114.5016667,54.95777778,32.065,388.36,3695,3306.64,1602.006667,1395.328889,388.36,6,16,10,12.66666667,4.444444444,6,3,6,3,4.666666667,1.111111111,3,105,162,57,135,20,105,2.1,2.58,0.48,2.346666667,0.164444444,2.1,2,2,0,2,0,2,0,4,4,2.666666667,1.777777778,0,0,10,10,4.666666667,3.555555556,0,0,14,14,4.666666667,6.222222222,0,6,20,14,14,5.333333333,6,0,0,0,0,0,0,0,2,2,1.333333333,0.888888889,0,0,6,6,2,2.666666667,0,0,0,0,0,0,0,2,6,4,3.333333333,1.777777778,2,16.05,34.76333333,18.71333333,25.53340278,6.322268519,16.05,0,2.202,2.202,0.888666667,0.875555556,0,0,0,0,0,0,0,70,229,159,150.3333333,53.55555556,70,2,2.666666667,4.666666667,4.666666667,0.055972517,0.009417511,-0.02,-0.02,0,-0.02,0,-390200,4,5.5,3.3,6.4,4.85,1.55,-0.9,2.2,0.65,1.55,5.066666667,4.879240229,-0.214357659
S-Te-Zr,3,0.577350269,0.480749857,0.415243647,0.389976938,0.372041058,16,52,36,36,13.33333333,16,44,90,46,74,20,44,32.065,127.6,95.535,83.62966667,34.37644444,32.065,388.36,2128,1739.64,1079.673333,698.8844444,388.36,4,16,12,12,5.333333333,4,3,5,2,4.333333333,0.888888889,3,105,175,70,139.3333333,23.77777778,105,1.33,2.58,1.25,2.003333333,0.448888889,1.33,2,2,0,2,0,2,0,4,4,2.666666667,1.777777778,0,0,10,10,4,4,0,0,0,0,0,0,0,4,16,12,8.666666667,4.888888889,4,0,0,0,0,0,0,0,2,2,1.333333333,0.888888889,0,0,8,8,2.666666667,3.555555556,0,0,0,0,0,0,0,2,8,6,4,2.666666667,2,23.195,34.76333333,11.56833333,27.91506944,4.565509259,23.195,0,2.202,2.202,0.888666667,0.875555556,0,0,0,0,0,0,0,70,194,124,138.6666667,45.77777778,70,2,2.666666667,4,0,0.323366154,0.057455731,1.01,1.01,0,1.01,0,-390200,4,23,3.3,6.4,4.85,1.55,16.6,19.7,18.15,1.55,10.9,7.860929776,-1.419420369
