Compound,mean EN difference,geom-mean_eta_both,MagpieData mean Electronegativity,max ionic char,MagpieData avg_dev MendeleevNumber,MagpieData minimum Electronegativity,MagpieData range MeltingT,MagpieData mean Row,MagpieData avg_dev NpValence,MagpieData mean GSbandgap,std_dev EN difference,Formation_energy
Cl-Br-Pt,0.78,5.40520759636494,2.8,0.176012566668297,14,2.28,1869.8,4.33333333333333,2.22222222222222,1.31666666666667,0,-0.1168902933
Cl-Br-Sr,2.11,6.85243488838802,2.35666666666667,0.705072288961961,38.4444444444444,0.95,878.4,4,2.22222222222222,1.31666666666667,0,-2.6105094767
Cl-Br-Zn,1.41,5.97388651250961,2.59,0.434488699259705,11.3333333333333,1.65,521.08,3.66666666666667,2.22222222222222,1.31666666666667,0,-1.15556384
CN-Br-Ba,1.28,6.58029014219976,2.36,0.685139312535294,28.375,0.89,3759.95,3.5,1.5,3.0975,1.17379725676967,-1.0297417225
CN-Br-Be,0.94,11.4705687248769,2.53,0.417382851233086,8.25,1.57,3759.95,2.5,1.5,3.0975,0.692964645562816,0.1518727925
CN-Br-Ca,1.225,7.59737905931024,2.3875,0.646686671641399,29.125,1,3759.95,3,1.5,3.0975,1.09601551083915,-0.935341985
CN-Br-Cd,0.88,6.12050788215369,2.56,0.365948438141932,7.5,1.69,3759.95,3.25,1.5,3.0975,0.608111831820431,0.04955339
CN-Br-Co,0.785,5.67256747876344,2.6075,0.285662686264043,10.5,1.88,3759.95,3,1.5,3.0975,0.473761543394987,0.285110035
CN-Br-Cu,0.775,5.69553358945546,2.6125,0.277400390009806,9,1.9,3759.95,3,1.5,3.0975,0.459619407771256,0.5150229825
CN-Br-Fe,0.81,5.45694202766736,2.595,0.306514536143557,11.25,1.83,3759.95,3,1.5,3.0975,0.509116882454314,0.2591467875
CN-Br-Mg,1.07,8.97710228709246,2.465,0.526794252062466,8,1.31,3759.95,2.75,1.5,3.0975,0.876812408671319,-0.4795798825
CN-Br-Mn,0.95,5.91565315796868,2.525,0.425942090430698,12.25,1.55,3759.95,3,1.5,3.0975,0.707106781186547,-0.1426416525
CN-Br-Ni,0.77,5.74091824068023,2.615,0.273287979294598,9.75,1.91,3759.95,3,1.5,3.0975,0.45254833995939,0.2403740175
CN-Br-Pb,0.56,5.74091824068023,2.72,0.118407193312251,5.625,2.33,3759.95,3.5,1,3.0975,0.15556349186104,0.0554592475
CN-Br-Pd,0.625,5.32939640012506,2.6875,0.161717396775766,9.5,2.2,3759.95,3.25,1.5,3.0975,0.247487373415291,0.52172694
CN-Br-Pt,0.585,5.62606893265769,2.7075,0.134458537778234,9.25,2.28,3759.95,3.5,1.5,3.0975,0.190918830920368,0.6753477325
CN-Br-Sr,1.25,7.13243115112661,2.375,0.664463655809218,28.75,0.95,3759.95,3.25,1.5,3.0975,1.13137084989848,-0.99996071
CN-Br-Zn,0.9,6.21798454842991,2.55,0.383085599679248,7.75,1.65,3759.95,3,1.5,3.0975,0.636396103067893,0.1176263025
CN-Cl-Ba,1.38,6.83168603295496,2.41,0.724240177376075,28.25,0.89,3759.95,3.25,1.5,3.3565,1.17379725676967,-1.1267031
CN-Cl-Be,1.04,11.9087946662478,2.58,0.468485606147228,8,1.57,3759.95,2.25,1.5,3.3565,0.692964645562816,-0.02408922
CN-Cl-Ca,1.325,7.88763219933085,2.4375,0.688513724152593,29,1,3759.95,2.75,1.5,3.3565,1.09601551083915,-1.0492876975
CN-Cl-Cd,0.98,6.35433807773135,2.61,0.417382851233086,7.25,1.69,3759.95,3,1.5,3.3565,0.608111831820431,-0.0343093625
CN-Cl-Co,0.885,5.8892843899293,2.6575,0.336084236664527,10.25,1.88,3759.95,2.75,1.5,3.3565,0.473761543394987,0.265326485
CN-Cl-Cu,0.875,5.91312790659125,2.6625,0.327598737602997,8.75,1.9,3759.95,2.75,1.5,3.3565,0.459619407771256,0.4162284925
CN-Cl-Fe,0.91,5.66542110263203,2.645,0.357394966944066,11,1.83,3759.95,2.75,1.5,3.3565,0.509116882454314,0.13387336
CN-Cl-Mg,1.17,9.32006689459375,2.515,0.574982527866331,7.75,1.31,3759.95,2.5,1.5,3.3565,0.876812408671319,-0.621730265
CN-Cl-Mn,1.05,6.14165700626544,2.575,0.476922164006862,12.125,1.55,3759.95,2.75,1.5,3.3565,0.707106781186547,-0.32240722
CN-Cl-Ni,0.87,5.96024645017863,2.665,0.323366153838271,9.5,1.91,3759.95,2.75,1.5,3.3565,0.45254833995939,0.1172056575
CN-Cl-Pb,0.66,5.96024645017863,2.77,0.158210250834464,5.25,2.33,3759.95,3.25,1,3.3565,0.15556349186104,-0.002527525
CN-Cl-Pd,0.725,5.53300267374586,2.7375,0.205784147383453,9.25,2.2,3759.95,3,1.5,3.3565,0.247487373415291,0.4431090425
CN-Cl-Pt,0.685,5.84100939580006,2.7575,0.176012566668297,9,2.28,3759.95,3.25,1.5,3.3565,0.190918830920368,0.593410055
CN-Cl-Sr,1.35,7.40492124559655,2.425,0.705072288961961,28.625,0.95,3759.95,3,1.5,3.3565,1.13137084989848,-1.106304885
CN-Cl-Zn,1,6.45553877939457,2.6,0.434488699259705,7.5,1.65,3759.95,2.75,1.5,3.3565,0.636396103067893,-0.0020366675
CN-F-Ba,1.79,7.8017966494641,2.615,0.908097311920564,28.125,0.89,3769.5,3,1.5,3.22575,1.17379725676967,-1.52449007
CN-F-Be,1.45,13.5998630320693,2.785,0.76590423612167,7.75,1.57,3769.5,2,1.5,3.22575,0.692964645562816,-0.586190025
CN-F-Ca,1.735,9.00768890257786,2.6425,0.891401751542897,28.875,1,3769.5,2.5,1.5,3.22575,1.09601551083915,-1.527078755
CN-F-Cd,1.39,7.25666450203704,2.815,0.730456367481674,7,1.69,3769.5,2.75,1.5,3.22575,0.608111831820431,-0.4096386575
CN-F-Co,1.295,6.72557242816058,2.8625,0.667960054655339,10,1.88,3769.5,2.5,1.5,3.22575,0.473761543394987,-0.2375827075
CN-F-Cu,1.285,6.75280176327746,2.8675,0.660947392745558,8.5,1.9,3769.5,2.5,1.5,3.22575,0.459619407771256,0.0563447125
CN-F-Fe,1.32,6.46992018706682,2.85,0.685139312535294,10.875,1.83,3769.5,2.5,1.5,3.22575,0.509116882454314,-0.2530871275
CN-F-Mg,1.58,10.6435316728939,2.72,0.831736655486387,7.5,1.31,3769.5,2.25,1.5,3.22575,0.876812408671319,-1.1600568075
CN-F-Mn,1.46,7.01378236975476,2.78,0.77150135530994,12,1.55,3769.5,2.5,1.5,3.22575,0.707106781186547,-0.441069865
CN-F-Ni,1.28,6.80661121730013,2.87,0.657411410756611,9.25,1.91,3769.5,2.5,1.5,3.22575,0.45254833995939,-0.281264005
CN-F-Pb,1.07,6.80661121730013,2.975,0.493699544326619,4.875,2.33,3769.5,3,1,3.22575,0.15556349186104,-0.377946905
CN-F-Pd,1.135,6.31869812419275,2.9425,0.547107278760105,9,2.2,3769.5,2.75,1.5,3.22575,0.247487373415291,0.1431053875
CN-F-Pt,1.095,6.67044230572323,2.9625,0.514463104845921,8.75,2.28,3769.5,3,1.5,3.22575,0.190918830920368,0.291753775
CN-F-Sr,1.76,8.45643220205954,2.63,0.89926127549485,28.5,0.95,3769.5,2.75,1.5,3.22575,1.13137084989848,-1.546221565
CN-F-Zn,1.41,7.37223586924433,2.805,0.742626000251458,7.25,1.65,3769.5,2.5,1.5,3.22575,0.636396103067893,-0.422723835
CN-I-Ba,1.13,6.30806056514701,2.285,0.685139312535294,28.5,0.89,3759.95,3.75,1.5,2.99875,1.17379725676967,-0.8173182875
CN-I-Be,0.79,10.9960261127659,2.455,0.417382851233086,8.5,1.57,3759.95,2.75,1.5,2.99875,0.692964645562816,0.4821041625
CN-I-Ca,1.075,7.28307205409754,2.3125,0.646686671641399,29.25,1,3759.95,3.25,1.5,2.99875,1.09601551083915,-0.69454549
CN-I-Cd,0.73,5.86729970499121,2.485,0.365948438141932,7.75,1.69,3759.95,3.5,1.5,2.99875,0.608111831820431,0.2737346225
CN-I-Co,0.635,5.43789079852959,2.5325,0.285662686264043,10.75,1.88,3759.95,3.25,1.5,2.99875,0.473761543394987,0.6301062025
CN-I-Cu,0.625,5.45990679084308,2.5375,0.277400390009806,9.25,1.9,3759.95,3.25,1.5,2.99875,0.459619407771256,0.7275627
CN-I-Fe,0.66,5.23118586979427,2.52,0.306514536143557,11.5,1.83,3759.95,3.25,1.5,2.99875,0.509116882454314,0.523617385
CN-I-Mg,0.92,8.60571550839984,2.39,0.526794252062466,8.25,1.31,3759.95,3,1.5,2.99875,0.876812408671319,-0.19172258
CN-I-Mn,0.8,5.67091991332695,2.45,0.425942090430698,12.375,1.55,3759.95,3.25,1.5,2.99875,0.707106781186547,0.1216061325
CN-I-Ni,0.62,5.50341385853572,2.54,0.273287979294598,10,1.91,3759.95,3.25,1.5,2.99875,0.45254833995939,0.50583046
CN-I-Pb,0.41,5.50341385853572,2.645,0.118407193312251,6,2.33,3759.95,3.75,1,2.99875,0.15556349186104,0.2159164475
CN-I-Pd,0.475,5.10891686250584,2.6125,0.161717396775766,9.75,2.2,3759.95,3.5,1.5,2.99875,0.247487373415291,0.6810181075
CN-I-Pt,0.435,5.3933159182906,2.6325,0.134458537778234,9.5,2.28,3759.95,3.75,1.5,2.99875,0.190918830920368,0.832892605
CN-I-Sr,1.1,6.83735925100217,2.3,0.664463655809218,28.875,0.95,3759.95,3.5,1.5,2.99875,1.13137084989848,-0.7755590925
CN-I-Zn,0.75,5.96074371753036,2.475,0.383085599679248,8,1.65,3759.95,3.25,1.5,2.99875,0.636396103067893,0.37741956
F-Br-Ba,2.58,7.21969914058007,2.61,0.908097311920564,37.7777777777778,0.89,946.5,4,2.22222222222222,1.14233333333333,0,-3.13590333
F-Br-Be,1.9,12.5851677320225,2.83666666666667,0.76590423612167,12,1.57,1506.5,2.66666666666667,2.22222222222222,1.14233333333333,0,-1.6574272133
F-Br-Ca,2.47,8.33561892862475,2.64666666666667,0.891401751542897,38.6666666666667,1,1061.5,3.33333333333333,2.22222222222222,1.14233333333333,0,-3.0883226333
F-Br-Cd,1.78,6.71523968423779,2.87666666666667,0.730456367481674,10.6666666666667,1.69,540.72,3.66666666666667,2.22222222222222,1.14233333333333,0,-1.62145486
F-Br-Co,1.59,6.22377276173115,2.94,0.667960054655339,16,1.88,1714.5,3.33333333333333,2.22222222222222,1.14233333333333,0,-1.33216321
F-Br-Cu,1.57,6.24897049709578,2.94666666666667,0.660947392745558,13.3333333333333,1.9,1304.27,3.33333333333333,2.22222222222222,1.14233333333333,0,-0.94109474
F-Br-Fe,1.64,5.98719491328918,2.92333333333333,0.685139312535294,17.3333333333333,1.83,1757.5,3.33333333333333,2.22222222222222,1.14233333333333,0,-1.35810473
F-Br-Mg,2.16,9.84941032483934,2.75,0.831736655486387,11.5555555555556,1.31,869.5,3,2.22222222222222,1.14233333333333,0,-2.55033034
F-Br-Mn,1.92,6.49047915785044,2.83,0.77150135530994,18.6666666666667,1.55,1465.5,3.33333333333333,2.22222222222222,1.14233333333333,0,-1.3431891
F-Br-Ni,1.56,6.29876519008989,2.95,0.657411410756611,14.6666666666667,1.91,1674.5,3.33333333333333,2.22222222222222,1.14233333333333,0,-1.3812486533
F-Br-Pb,1.14,6.29876519008989,3.09,0.493699544326619,5.77777777777778,2.33,547.11,4,1.33333333333333,1.14233333333333,0,-1.6657519433
F-Br-Pd,1.27,5.84725563437403,3.04666666666667,0.547107278760105,14.2222222222222,2.2,1774.55,3.66666666666667,2.22222222222222,1.14233333333333,0,-0.8044809733
F-Br-Pt,1.19,6.17275593631717,3.07333333333333,0.514463104845921,13.7777777777778,2.28,1987.9,4,2.22222222222222,1.14233333333333,0,-0.2773696
F-Br-Sr,2.52,7.82549187638421,2.63,0.89926127549485,38.2222222222222,0.95,996.5,3.66666666666667,2.22222222222222,1.14233333333333,0,-3.1648559333
F-Br-Zn,1.82,6.82218819084357,2.86333333333333,0.742626000251458,11.1111111111111,1.65,639.18,3.33333333333333,2.22222222222222,1.14233333333333,0,-1.5791007767
F-Cl-Ba,2.68,7.49552325429064,2.67666666666667,0.908097311920564,37.5555555555556,0.89,946.5,3.66666666666667,2.22222222222222,1.48766666666667,0,-3.2765734267
F-Cl-Be,2,13.0659762349798,2.90333333333333,0.76590423612167,11.7777777777778,1.57,1506.5,2.33333333333333,2.22222222222222,1.48766666666667,0,-2.02070251
F-Cl-Ca,2.57,8.65407606353415,2.71333333333333,0.891401751542897,38.4444444444444,1,1061.5,3,2.22222222222222,1.48766666666667,0,-3.3128063267
F-Cl-Cd,1.88,6.9717912382836,2.94333333333333,0.730456367481674,10.4444444444444,1.69,540.72,3.33333333333333,2.22222222222222,1.48766666666667,0,-1.7571677333
F-Cl-Co,1.69,6.46154812778367,3.00666666666667,0.667960054655339,15.7777777777778,1.88,1714.5,3,2.22222222222222,1.48766666666667,0,-1.5384722567
F-Cl-Cu,1.67,6.48770852695038,3.01333333333333,0.660947392745558,13.1111111111111,1.9,1304.27,3,2.22222222222222,1.48766666666667,0,-1.0785219167
F-Cl-Fe,1.74,6.21593196983608,2.99,0.685139312535294,17.1111111111111,1.83,1757.5,3,2.22222222222222,1.48766666666667,0,-1.2877585233
F-Cl-Mg,2.26,10.2257009181898,2.81666666666667,0.831736655486387,11.3333333333333,1.31,869.5,2.66666666666667,2.22222222222222,1.48766666666667,0,-2.8099017867
F-Cl-Mn,2.02,6.73844387582721,2.89666666666667,0.77150135530994,18.4444444444444,1.55,1465.5,3,2.22222222222222,1.48766666666667,0,-2.11425332
F-Cl-Ni,1.66,6.53940559520905,3.01666666666667,0.657411410756611,14.4444444444444,1.91,1674.5,3,2.22222222222222,1.48766666666667,0,-1.5925110267
F-Cl-Pb,1.24,6.53940559520905,3.15666666666667,0.493699544326619,5.55555555555556,2.33,547.11,3.66666666666667,1.33333333333333,1.48766666666667,0,-1.7490176067
F-Cl-Pd,1.37,6.07064639783745,3.11333333333333,0.547107278760105,14,2.2,1774.55,3.33333333333333,2.22222222222222,1.48766666666667,0,-0.88306608
F-Cl-Pt,1.29,6.40858223629642,3.14,0.514463104845921,13.5555555555556,2.28,1987.9,3.66666666666667,2.22222222222222,1.48766666666667,0,-0.31998931
F-Cl-Sr,2.62,8.12445992465382,2.69666666666667,0.89926127549485,38,0.95,996.5,3.33333333333333,2.22222222222222,1.48766666666667,0,-3.3249747233
F-Cl-Zn,1.92,7.08282564604298,2.93,0.742626000251458,10.8888888888889,1.65,639.18,3,2.22222222222222,1.48766666666667,0,-1.7853786267
I-Br-Ba,1.92,5.83741175105445,2.17,0.657411410756611,38.4444444444444,0.89,734.2,5,2.22222222222222,0.839666666666667,0,-2.2164384133
I-Br-Be,1.24,10.175604907824,2.39666666666667,0.383085599679248,12.6666666666667,1.57,1294.2,3.66666666666667,2.22222222222222,0.839666666666667,0,-0.6265809333
I-Br-Ca,1.81,6.73967695035509,2.20666666666667,0.617260240551931,39.3333333333333,1,849.2,4.33333333333333,2.22222222222222,0.839666666666667,0,-2.1021791833
I-Br-Cd,1.12,5.42953636718542,2.43666666666667,0.331838253983406,11.3333333333333,1.69,328.42,4.66666666666667,2.22222222222222,0.839666666666667,0,-0.8707328467
I-Br-Co,0.93,5.03216595979967,2.5,0.252932696862804,16.6666666666667,1.88,1502.2,4.33333333333333,2.22222222222222,0.839666666666667,0,-0.3605756533
I-Br-Cu,0.91,5.05253932351655,2.50666666666667,0.244896157910976,14,1.9,1091.97,4.33333333333333,2.22222222222222,0.839666666666667,0,-0.2365516833
I-Br-Fe,0.98,4.8408834304804,2.48333333333333,0.273287979294598,18,1.83,1545.2,4.33333333333333,2.22222222222222,0.839666666666667,0,-0.28979282
I-Br-Mg,1.5,7.96363705074761,2.31,0.493699544326619,12.2222222222222,1.31,657.2,4,2.22222222222222,0.839666666666667,0,-1.4763393533
I-Br-Mn,1.26,5.24780860923327,2.39,0.39166222482331,19.3333333333333,1.55,1253.2,4.33333333333333,2.22222222222222,0.839666666666667,0,-0.4744971467
I-Br-Ni,0.9,5.09280029843588,2.51,0.240902461029019,15.3333333333333,1.91,1462.2,4.33333333333333,2.22222222222222,0.839666666666667,0,-0.5720553467
I-Br-Pb,0.48,5.09280029843588,2.65,0.094461061160864,6.44444444444444,2.33,334.81,5,1.33333333333333,0.839666666666667,0,-0.8604408133
I-Br-Pd,0.61,4.72773699940796,2.60666666666667,0.134458537778234,14.8888888888889,2.2,1562.25,4.66666666666667,2.22222222222222,0.839666666666667,0,-0.30063984
I-Br-Pt,0.53,4.9909168425755,2.63333333333333,0.109168515365691,14.4444444444444,2.28,1775.6,5,2.22222222222222,0.839666666666667,0,-0.0323866633
I-Br-Sr,1.86,6.32721909147534,2.19,0.635790125789148,38.8888888888889,0.95,784.2,4.66666666666667,2.22222222222222,0.839666666666667,0,-2.1836438233
I-Br-Zn,1.16,5.51600845654289,2.42333333333333,0.348856349613711,11.7777777777778,1.65,426.88,4.33333333333333,2.22222222222222,0.839666666666667,0,-0.74307462
I-Cl-Ba,2.02,6.06042643508031,2.23666666666667,0.724240177376075,38.2222222222222,0.89,828.4,4.66666666666667,2.22222222222222,1.185,0,-2.3371646767
I-Cl-Be,1.34,10.5643575622655,2.46333333333333,0.468485606147228,12.4444444444444,1.57,1388.4,3.33333333333333,2.22222222222222,1.185,0,-0.7228794033
I-Cl-Ca,1.91,6.99716211494852,2.27333333333333,0.688513724152593,39.1111111111111,1,943.4,4,2.22222222222222,1.185,0,-2.2340742333
I-Cl-Cd,1.22,5.63696842594264,2.50333333333333,0.417382851233086,11.1111111111111,1.69,422.62,4.33333333333333,2.22222222222222,1.185,0,-0.9410644633
I-Cl-Co,1.03,5.2244167293788,2.56666666666667,0.336084236664527,16.4444444444444,1.88,1596.4,4,2.22222222222222,1.185,0,-0.4419888967
I-Cl-Cu,1.01,5.24556844478057,2.57333333333333,0.327598737602997,13.7777777777778,1.9,1186.17,4,2.22222222222222,1.185,0,-0.3152732367
I-Cl-Fe,1.08,5.02582637003913,2.55,0.357394966944066,17.7777777777778,1.83,1639.4,4,2.22222222222222,1.185,0,-0.3706134367
I-Cl-Mg,1.6,8.26788284945256,2.37666666666667,0.574982527866331,12,1.31,751.4,3.66666666666667,2.22222222222222,1.185,0,-1.5994581933
I-Cl-Mn,1.36,5.44829787206538,2.45666666666667,0.476922164006862,19.1111111111111,1.55,1347.4,4,2.22222222222222,1.185,0,-0.57215205
I-Cl-Ni,1,5.28736756519711,2.57666666666667,0.323366153838271,15.1111111111111,1.91,1556.4,4,2.22222222222222,1.185,0,-0.66208089
I-Cl-Pb,0.58,5.28736756519711,2.71666666666667,0.158210250834464,6.22222222222222,2.33,429.01,4.66666666666667,1.33333333333333,1.185,0,-0.9375200467
I-Cl-Pd,0.71,4.90835724996505,2.67333333333333,0.205784147383453,14.6666666666667,2.2,1656.45,4.33333333333333,2.22222222222222,1.185,0,-0.33995389
I-Cl-Pt,0.63,5.18159171529547,2.7,0.176012566668297,14.2222222222222,2.28,1869.8,4.66666666666667,2.22222222222222,1.185,0,-0.04796226
I-Cl-Sr,1.96,6.56894656019346,2.25666666666667,0.705072288961961,38.6666666666667,0.95,878.4,4.33333333333333,2.22222222222222,1.185,0,-2.31257091
I-Cl-Zn,1.26,5.72674412767278,2.49,0.434488699259705,11.5555555555556,1.65,521.08,4,2.22222222222222,1.185,0,-0.8193659133
I-F-Ba,2.43,6.92101692429239,2.51,0.908097311920564,38,0.89,946.5,4.33333333333333,2.22222222222222,1.01066666666667,0,-2.83250884
I-F-Be,1.75,12.0645136552585,2.73666666666667,0.76590423612167,12.2222222222222,1.57,1506.5,3,2.22222222222222,1.01066666666667,0,-1.06097208
I-F-Ca,2.32,7.99077060638134,2.54666666666667,0.891401751542897,38.8888888888889,1,1061.5,3.66666666666667,2.22222222222222,1.01066666666667,0,-2.75588997
I-F-Cd,1.63,6.43742718364238,2.77666666666667,0.730456367481674,10.8888888888889,1.69,540.72,4,2.22222222222222,1.01066666666667,0,-1.2992944267
I-F-Co,1.44,5.96629246983142,2.84,0.667960054655339,16.2222222222222,1.88,1714.5,3.66666666666667,2.22222222222222,1.01066666666667,0,-0.9120404667
I-F-Cu,1.42,5.99044776349626,2.84666666666667,0.660947392745558,13.5555555555556,1.9,1304.27,3.66666666666667,2.22222222222222,1.01066666666667,0,-0.6673047
I-F-Fe,1.49,5.73950195389754,2.82333333333333,0.685139312535294,17.5555555555556,1.83,1757.5,3.66666666666667,2.22222222222222,1.01066666666667,0,-0.6290955867
I-F-Mg,2.01,9.44193576839773,2.65,0.831736655486387,11.7777777777778,1.31,869.5,3.33333333333333,2.22222222222222,1.01066666666667,0,-2.05204813
I-F-Mn,1.77,6.22196510180904,2.73,0.77150135530994,18.8888888888889,1.55,1465.5,3.66666666666667,2.22222222222222,1.01066666666667,0,-1.5933410667
I-F-Ni,1.41,6.03818242753719,2.85,0.657411410756611,14.8888888888889,1.91,1674.5,3.66666666666667,2.22222222222222,1.01066666666667,0,-0.96893152
I-F-Pb,0.99,6.03818242753719,2.99,0.493699544326619,6,2.33,547.11,4.33333333333333,1.33333333333333,1.01066666666667,0,-1.4292079
I-F-Pd,1.12,5.60535202619471,2.94666666666667,0.547107278760105,14.4444444444444,2.2,1774.55,4,2.22222222222222,1.01066666666667,0,-0.5260704433
I-F-Pt,1.04,5.91738623354116,2.97333333333333,0.514463104845921,14,2.28,1987.9,4.33333333333333,2.22222222222222,1.01066666666667,0,-0.2527733067
I-F-Sr,2.37,7.50174774083678,2.53,0.89926127549485,38.4444444444444,0.95,996.5,4,2.22222222222222,1.01066666666667,0,-2.8240173767
I-F-Zn,1.67,6.53995118219599,2.76333333333333,0.742626000251458,11.3333333333333,1.65,639.18,3.66666666666667,2.22222222222222,1.01066666666667,0,-1.1514306233
NC-Br-Ba,1.28,6.62141802331469,2.36,0.685139312535294,28.375,0.89,3759.95,3.5,1.5,3.0975,1.17379725676967,-1.083448175
NC-Br-Be,0.94,11.5422616406363,2.53,0.417382851233086,8.25,1.57,3759.95,2.5,1.5,3.0975,0.692964645562816,0.0676052775
NC-Br-Ca,1.225,7.64486391119124,2.3875,0.646686671641399,29.125,1,3759.95,3,1.5,3.0975,1.09601551083915,-1.0212695925
NC-Br-Cd,0.88,6.15876204953849,2.56,0.365948438141932,7.5,1.69,3759.95,3.25,1.5,3.0975,0.608111831820431,0.02244628
NC-Br-Co,0.785,5.70802194594366,2.6075,0.285662686264043,10.5,1.88,3759.95,3,1.5,3.0975,0.473761543394987,0.27395611
NC-Br-Cu,0.775,5.73113159855402,2.6125,0.277400390009806,9,1.9,3759.95,3,1.5,3.0975,0.459619407771256,0.534148325
NC-Br-Fe,0.81,5.49104880079058,2.595,0.306514536143557,11.25,1.83,3759.95,3,1.5,3.0975,0.509116882454314,0.2369435975
NC-Br-Mg,1.07,9.03321063302274,2.465,0.526794252062466,8,1.31,3759.95,2.75,1.5,3.0975,0.876812408671319,-0.5756638825
NC-Br-Mn,0.95,5.95262695008733,2.525,0.425942090430698,12.25,1.55,3759.95,3,1.5,3.0975,0.707106781186547,-0.19619539
NC-Br-Ni,0.77,5.77679991121312,2.615,0.273287979294598,9.75,1.91,3759.95,3,1.5,3.0975,0.45254833995939,0.2016501425
NC-Br-Pb,0.56,5.77679991121312,2.72,0.118407193312251,5.625,2.33,3759.95,3.5,1,3.0975,0.15556349186104,0.04783616
NC-Br-Pd,0.625,5.36270599238042,2.6875,0.161717396775766,9.5,2.2,3759.95,3.25,1.5,3.0975,0.247487373415291,0.55655722
NC-Br-Pt,0.585,5.66123277637984,2.7075,0.134458537778234,9.25,2.28,3759.95,3.5,1.5,3.0975,0.190918830920368,0.85236242
NC-Br-Sr,1.25,7.17701000313843,2.375,0.664463655809218,28.75,0.95,3759.95,3.25,1.5,3.0975,1.13137084989848,-1.0723944425
NC-Br-Zn,0.9,6.25684796079561,2.55,0.383085599679248,7.75,1.65,3759.95,3,1.5,3.0975,0.636396103067893,0.08230721
NC-Cl-Ba,1.38,6.87438517917893,2.41,0.724240177376075,28.25,0.89,3759.95,3.25,1.5,3.3565,1.17379725676967,-1.18471953
NC-Cl-Be,1.04,11.9832265652479,2.58,0.468485606147228,8,1.57,3759.95,2.25,1.5,3.3565,0.692964645562816,-0.1379293425
NC-Cl-Ca,1.325,7.93693118043383,2.4375,0.688513724152593,29,1,3759.95,2.75,1.5,3.3565,1.09601551083915,-0.978552345
NC-Cl-Cd,0.98,6.39405372178008,2.61,0.417382851233086,7.25,1.69,3759.95,3,1.5,3.3565,0.608111831820431,-0.0653162875
NC-Cl-Co,0.885,5.92609337296908,2.6575,0.336084236664527,10.25,1.88,3759.95,2.75,1.5,3.3565,0.473761543394987,0.1402864775
NC-Cl-Cu,0.875,5.95008591547904,2.6625,0.327598737602997,8.75,1.9,3759.95,2.75,1.5,3.3565,0.459619407771256,0.44610261
NC-Cl-Fe,0.91,5.70083090380186,2.645,0.357394966944066,11,1.83,3759.95,2.75,1.5,3.3565,0.509116882454314,0.2680897825
NC-Cl-Mg,1.17,9.37831882497078,2.515,0.574982527866331,7.75,1.31,3759.95,2.5,1.5,3.3565,0.876812408671319,-0.7363996925
NC-Cl-Mn,1.05,6.18004335910761,2.575,0.476922164006862,12.125,1.55,3759.95,2.75,1.5,3.3565,0.707106781186547,-0.2742786175
NC-Cl-Ni,0.87,5.99749895760935,2.665,0.323366153838271,9.5,1.91,3759.95,2.75,1.5,3.3565,0.45254833995939,0.06979039
NC-Cl-Pb,0.66,5.99749895760935,2.77,0.158210250834464,5.25,2.33,3759.95,3.25,1,3.3565,0.15556349186104,-0.01250462
NC-Cl-Pd,0.725,5.56758483824877,2.7375,0.205784147383453,9.25,2.2,3759.95,3,1.5,3.3565,0.247487373415291,0.490770605
NC-Cl-Pt,0.685,5.87751665229337,2.7575,0.176012566668297,9,2.28,3759.95,3.25,1.5,3.3565,0.190918830920368,0.8121703475
NC-Cl-Sr,1.35,7.4512032049134,2.425,0.705072288961961,28.625,0.95,3759.95,3,1.5,3.3565,1.13137084989848,-1.1829557525
NC-Cl-Zn,1,6.49588694424965,2.6,0.434488699259705,7.5,1.65,3759.95,2.75,1.5,3.3565,0.636396103067893,-0.04781309
